Order_Date,Category,Sub-Category,Product_Name,Customer_Name,Region,Sales,Profit,Profit_Margin,Quantity
2024-12-11,Toys,RC Car,RC Car Doloremque,Fateh Rama,North,43644.0,2349.3,5.38287049766291,2
2025-01-13,Clothing,Accessories,Accessories Assumenda,Taran Balay,West,292357.5,71420.71,24.429238175863457,5
2025-01-31,Beauty,Foundation,Foundation Fugiat,Kashvi Chaudry,North,20121.0,1752.21,8.708364395407783,2
2024-11-26,Sports,Tennis Racket,Tennis Racket Quos,Riya Dalal,East,36822.4,4280.54,11.624826192752238,2
2023-12-31,Electronics,Mobile,Mobile Quisquam,Riaan Batra,East,76140.6,6901.96,9.06475651623444,4
2025-06-25,Kitchen,Microwave,Microwave Sit,Riya Sidhu,East,57508.2,6021.49,10.470663314101293,1
2025-01-13,Kitchen,Refrigerator,Refrigerator Modi,Manjari Kaur,West,205704.45,23606.01,11.475692431544381,3
2025-09-02,Sports,Tennis Racket,Tennis Racket Recusandae,Pihu Bahl,North,5632.0,1115.4,19.8046875,2
2024-06-01,Electronics,Camera,Camera Cupiditate,Amira Varghese,North,135017.4,31622.78,23.42126274095043,4
2023-10-21,Home Decor,Wall Art,Wall Art Dolor,Riaan Krishna,South,15851.2,2303.15,14.5298147774301,1
2025-08-07,Clothing,Women's Wear,Women's Wear Voluptate,Vardaniya Bhagat,West,87327.0,11099.97,12.710811089353808,2
2024-08-21,Books,Fiction,Fiction Numquam,Taimur Sachdeva,West,4720.05,383.95,8.134447728307963,3
2024-08-13,Kitchen,Refrigerator,Refrigerator Necessitatibus,Aarush Thakkar,North,80761.6,12751.87,15.789521257627387,2
2025-03-08,Kitchen,Refrigerator,Refrigerator Molestias,Fateh Sama,West,86385.6,6971.98,8.070766424033634,2
2025-05-12,Toys,Action Figure,Action Figure Numquam,Rasha Chaudhari,West,28908.0,3814.6,13.19565518195655,4
2024-12-14,Toys,Puzzle,Puzzle Aliquid,Shaan Edwin,South,7631.1,1721.5,22.55900197874487,1
2025-01-27,Kitchen,Refrigerator,Refrigerator Aliquid,Jiya Bansal,West,206470.4,46386.8,22.46656179287685,4
2024-07-05,Books,Biography,Biography Tenetur,Shalv Gupta,North,199946.5,29876.63,14.94231206847832,5
2024-12-13,Groceries,Spices,Spices Sed,Aniruddh Bhat,West,3590.4,600.13,16.714850713012478,4
2025-05-18,Clothing,Shoes,Shoes Eaque,Yashvi Ravi,South,127392.15,23442.32,18.401699005786465,3
2024-12-03,Groceries,Wheat,Wheat Nam,Dharmajan Swaminathan,East,114937.0,20930.23,18.210176009466057,5
2024-07-16,Toys,Puzzle,Puzzle Nesciunt,Baiju Sunder,East,112597.8,13167.15,11.693967377692992,4
2024-03-24,Kitchen,Mixer Grinder,Mixer Grinder Ullam,Divij Mallick,North,204681.0,44311.79,21.649195577508415,3
2025-03-02,Sports,Tennis Racket,Tennis Racket Ipsam,Aarush Mall,North,263574.8,59364.54,22.522843610238915,4
2024-12-12,Electronics,Mobile,Mobile Esse,Neelofar Walia,West,79714.0,17338.62,21.751034949946053,1
2025-08-29,Kitchen,Mixer Grinder,Mixer Grinder Dolorem,Ryan Banik,North,103652.6,21673.16,20.909422436099046,2
2024-09-07,Home Decor,Lamp,Lamp Eius,Rati Tailor,South,69812.0,14777.1,21.166991348192287,2
2024-01-07,Books,Non-Fiction,Non-Fiction Ipsum,Amani Sabharwal,North,288955.0,40433.92,13.993154643456593,5
2024-02-26,Books,Textbook,Textbook Cum,Manikya Tella,North,102535.5,17979.2,17.53460996435381,5
2024-03-05,Sports,Tennis Racket,Tennis Racket Suscipit,Tarini Kuruvilla,South,51261.6,6192.03,12.079275715155203,3
2024-11-19,Home Decor,Vase,Vase Occaecati,Zoya Aurora,North,57703.0,10004.31,17.337590766511273,5
2024-09-22,Home Decor,Lamp,Lamp Totam,Tara Chanda,East,59180.4,5772.78,9.754547113571384,3
2025-09-22,Kitchen,Cookware Set,Cookware Set Maiores,Ryan De,East,18913.55,2259.66,11.947307618083332,1
2024-09-05,Furniture,Table,Table Soluta,Mohanlal Roy,North,129953.1,18030.42,13.874559360261507,2
2023-12-30,Clothing,Accessories,Accessories Enim,Tejas Dara,North,30800.9,3639.22,11.815304098256869,1
2025-09-27,Kitchen,Cookware Set,Cookware Set Neque,Divij Raj,East,109074.6,18050.54,16.548802379289036,2
2024-05-23,Toys,Doll,Doll Error,Ehsaan Talwar,North,115008.0,24997.52,21.73546188091263,2
2024-02-10,Sports,Yoga Mat,Yoga Mat Aliquid,Sara Sanghvi,West,5916.0,1167.71,19.738167680865452,3
2024-07-05,Books,Non-Fiction,Non-Fiction Error,Sana Raju,East,30552.8,5245.56,17.168835589536805,1
2025-02-11,Furniture,Chair,Chair Cumque,Kismat Rau,West,110425.5,13001.74,11.774218817211604,5
2024-08-17,Groceries,Wheat,Wheat Possimus,Anahita Dasgupta,West,44778.25,4569.89,10.20560205010245,5
2023-12-14,Electronics,Camera,Camera Sit,Renee Talwar,West,160053.6,24508.62,15.312757726161735,3
2024-12-28,Furniture,Chair,Chair Repellendus,Kabir Srinivasan,North,49442.4,9561.05,19.337754639742403,4
2025-05-18,Toys,Doll,Doll Ab,Ira Dash,South,96476.4,16942.74,17.561538365859423,3
2024-10-08,Home Decor,Vase,Vase Ducimus,Miraan Chokshi,North,9688.8,1864.06,19.239327883742053,3
2024-03-11,Electronics,Headphones,Headphones A,Aaina Chandran,East,43747.5,8556.76,19.559426252928738,3
2023-10-16,Beauty,Perfume,Perfume Fugiat,Kiara Sarkar,North,61801.6,12862.56,20.812665044270698,2
2024-05-02,Sports,Dumbbells,Dumbbells Cum,Ojas Konda,East,54160.0,7072.49,13.058511816838994,1
2025-05-22,Electronics,Smartwatch,Smartwatch Necessitatibus,Dhruv Lad,West,189768.0,44301.36,23.345010749968385,3
2025-06-23,Toys,RC Car,RC Car Totam,Chirag Karan,West,158137.2,22593.71,14.287409919993523,4
2024-12-24,Kitchen,Cookware Set,Cookware Set Commodi,Suhana Bala,North,10346.45,1096.09,10.593875193907088,1
2024-04-22,Kitchen,Refrigerator,Refrigerator Tempore,Riaan Rajagopal,East,189342.0,32965.52,17.41056923450687,3
2024-05-20,Clothing,Kids Wear,Kids Wear Harum,Aradhya Sane,North,15395.2,3538.69,22.985670858449385,1
2024-09-09,Electronics,Smartwatch,Smartwatch Neque,Badal Banik,East,29769.6,4563.5,15.329396431258735,2
2024-01-22,Books,Comics,Comics Illo,Alisha Tata,West,27327.6,4109.63,15.03838610049913,4
2025-01-12,Clothing,Kids Wear,Kids Wear Nobis,Gokul Bora,North,58065.3,6649.68,11.452072063693807,1
2025-06-07,Kitchen,Cookware Set,Cookware Set Ea,Dishani Tiwari,South,104616.0,23985.99,22.92764969029594,3
2023-10-30,Kitchen,Refrigerator,Refrigerator Cumque,Reyansh Bassi,South,342335.0,20449.81,5.973625250120496,5
2024-02-16,Sports,Football,Football Dolore,Biju Sur,South,88928.0,6803.49,7.650560003598416,2
2024-12-31,Electronics,Camera,Camera Tempora,Renee Gole,West,27376.0,6620.01,24.181801578024547,1
2024-10-07,Home Decor,Vase,Vase Ullam,Shanaya Kant,West,22466.35,1244.25,5.538282809624172,1
2025-07-20,Furniture,Sofa,Sofa Sed,Shlok Thakkar,North,97131.0,11165.69,11.495495773748855,3
2024-01-13,Furniture,Bed,Bed Culpa,Jiya Mammen,North,10814.4,641.61,5.93292276964048,1
2024-02-17,Kitchen,Cookware Set,Cookware Set In,Darshit Wali,West,22876.95,4882.74,21.343492030187587,3
2024-04-14,Home Decor,Clock,Clock Voluptates,Kartik Dayal,North,68502.6,16746.83,24.446999092005267,2
2024-01-21,Home Decor,Vase,Vase Enim,Rohan Karnik,East,81689.25,4493.85,5.501152232392879,5
2025-02-14,Electronics,Laptop,Laptop Magnam,Priyansh Barman,South,53001.0,7914.39,14.93252957491368,1
2024-08-16,Home Decor,Wall Art,Wall Art Ipsa,Rohan Dayal,West,40814.0,7510.69,18.402239427647373,1
2024-06-29,Clothing,Shoes,Shoes Neque,Jiya Agarwal,South,114974.4,7335.38,6.380011550397306,2
2024-07-05,Sports,Tennis Racket,Tennis Racket Quod,Divit Date,South,145360.2,19340.21,13.305024346416694,4
2023-10-20,Sports,Cricket Bat,Cricket Bat Cum,Madhup Dasgupta,East,106369.0,16821.06,15.813874343088683,4
2024-10-12,Furniture,Bed,Bed Natus,Nirvi Sharma,North,159304.8,28378.16,17.813750746995698,3
2024-12-06,Sports,Cricket Bat,Cricket Bat Cumque,Krish Ghosh,East,37192.5,4467.92,12.01295960207031,1
2025-08-16,Books,Biography,Biography Sequi,Prerak Jha,North,338219.0,74570.86,22.048099012769836,5
2025-08-03,Electronics,Smartwatch,Smartwatch Corrupti,Eva Brar,East,344245.5,71278.79,20.70580152826979,5
2024-08-27,Kitchen,Microwave,Microwave Provident,Nayantara Sura,West,55134.0,8566.21,15.537073312293684,4
2025-07-15,Kitchen,Microwave,Microwave Eveniet,Shayak Verma,South,19969.2,4050.75,20.284988882879635,2
2024-09-15,Home Decor,Wall Art,Wall Art Voluptate,Ayesha Sibal,West,75422.0,3784.17,5.017329161252685,2
2024-05-11,Toys,Board Game,Board Game Eveniet,Shray Amble,East,96384.0,6183.22,6.41519339309429,4
2025-02-07,Electronics,Laptop,Laptop Deleniti,Indranil Banik,West,4561.95,782.34,17.149245388485188,3
2025-03-27,Furniture,Sofa,Sofa Adipisci,Kabir Ratta,South,54240.0,3084.99,5.687665929203539,2
2024-09-04,Groceries,Spices,Spices Tenetur,Nitya Chowdhury,East,53104.0,4194.64,7.898915335944562,4
2024-07-08,Beauty,Perfume,Perfume Debitis,Kabir Sastry,South,4023.9,866.73,21.539551181689408,3
2024-05-22,Kitchen,Juicer,Juicer Delectus,Vivaan Kumer,East,68289.0,11639.76,17.044853490313226,5
2024-08-28,Sports,Cricket Bat,Cricket Bat Facilis,Vedika Tank,North,136688.4,26268.67,19.217921930463742,4
2025-03-11,Home Decor,Lamp,Lamp Omnis,Armaan Sibal,South,151048.8,8095.62,5.3596056373834156,4
2025-04-29,Electronics,Laptop,Laptop Porro,Amira Chandran,South,214417.8,20422.84,9.524787587597672,3
2024-11-27,Sports,Football,Football Architecto,Abram Mani,North,193075.8,18580.58,9.623463945248448,4
2024-06-26,Kitchen,Juicer,Juicer Quis,Rasha Dar,North,59511.8,4290.49,7.209477784237747,4
2024-04-08,Beauty,Foundation,Foundation Velit,Krish Gulati,West,187411.4,36536.59,19.495393556635292,4
2025-05-23,Furniture,Chair,Chair Voluptatum,Aaryahi Bhatia,West,197002.8,32957.34,16.72937643525879,4
2025-09-24,Kitchen,Refrigerator,Refrigerator Ipsa,Ivana Saraf,West,68898.0,10901.64,15.82286858834799,3
2023-10-26,Toys,Action Figure,Action Figure Iure,Divyansh Sarraf,North,111753.75,7213.9,6.455174882274643,3
2025-08-03,Electronics,Headphones,Headphones Corporis,Manikya Halder,West,91133.5,9314.46,10.220676260650583,5
2024-08-24,Sports,Dumbbells,Dumbbells Est,Ritvik Kapadia,East,124987.2,11868.47,9.495748364632538,3
2024-09-23,Groceries,Oil,Oil Iusto,Anya Dua,South,186283.6,39618.09,21.26762098220133,4
2024-04-15,Kitchen,Cookware Set,Cookware Set Hic,Charvi Gokhale,West,22947.2,4436.45,19.33329556547204,1
2024-06-13,Home Decor,Lamp,Lamp Molestiae,Nakul Sura,East,256405.0,59425.58,23.176451317252003,4
2023-10-11,Sports,Football,Football Nostrum,Nayantara Majumdar,East,148230.0,9688.02,6.5358024691358025,5
2024-06-15,Furniture,Cabinet,Cabinet Quaerat,Jhanvi Chaudhuri,North,116459.1,19989.21,17.164146039253264,3
2024-08-06,Beauty,Perfume,Perfume Porro,Samaira Gara,South,124659.0,26106.42,20.94226650302024,5
2023-11-11,Home Decor,Cushion,Cushion Quos,Saanvi Konda,North,1641.6,198.27,12.077850877192983,4
2024-08-31,Kitchen,Mixer Grinder,Mixer Grinder Aliquid,Jiya Tella,East,79297.0,10225.74,12.89549415488606,1
2024-11-10,Kitchen,Refrigerator,Refrigerator Minima,Piya Sura,North,105801.5,24399.43,23.061516141075504,2
2025-01-07,Kitchen,Microwave,Microwave Ad,Amira Gupta,East,6431.2,803.22,12.489426545590248,1
2024-11-13,Home Decor,Wall Art,Wall Art Reprehenderit,Pihu Chana,North,36324.8,3116.14,8.578546888076465,2
2024-02-04,Clothing,Shoes,Shoes At,Saira Dara,West,62406.4,9123.67,14.619766562403855,2
2025-08-19,Books,Textbook,Textbook Labore,Divit Kumar,East,133992.75,11478.75,8.566694839832751,3
2024-09-27,Electronics,Mobile,Mobile Dolorem,Kashvi Kapoor,West,24001.6,3933.68,16.389240717285514,1
2024-07-03,Sports,Yoga Mat,Yoga Mat Eaque,Shaan Dube,North,12432.1,1605.82,12.91672364282784,1
2024-01-01,Furniture,Table,Table Laudantium,Jayant Dugar,North,147440.0,23444.45,15.90101058057515,5
2024-05-30,Kitchen,Cookware Set,Cookware Set Voluptatem,Vihaan Salvi,North,73598.1,6355.73,8.635725650526304,3
2025-05-11,Groceries,Sugar,Sugar Iste,Ryan Goswami,East,13487.8,3316.26,24.58710834976794,4
2023-12-10,Beauty,Perfume,Perfume Aspernatur,Drishya Doshi,East,111784.0,12439.05,11.127755313819508,4
2025-01-01,Groceries,Sugar,Sugar Quam,Ojas Chakraborty,North,44724.0,11011.43,24.620852338789017,1
2025-08-12,Kitchen,Microwave,Microwave Quas,Farhan Bajaj,West,32949.4,2584.71,7.844482752341468,1
2025-08-14,Clothing,Women's Wear,Women's Wear Perspiciatis,Prisha Yohannan,South,67662.0,6107.12,9.02592297005705,5
2024-02-25,Beauty,Shampoo,Shampoo Molestiae,Aradhya Rout,South,112703.2,27945.83,24.79595078045699,2
2024-09-18,Toys,RC Car,RC Car Qui,Madhup Sem,East,125559.0,20223.06,16.10642008936038,5
2024-03-20,Sports,Cricket Bat,Cricket Bat Ullam,Inaaya  Mannan,North,52073.6,6809.53,13.076741381429361,4
2024-06-13,Toys,Puzzle,Puzzle Perspiciatis,Indranil Suresh,South,312964.0,26867.45,8.58483723367544,4
2024-12-20,Toys,RC Car,RC Car Nihil,Madhup Banerjee,West,262271.25,60529.81,23.079087013921654,5
2025-02-14,Electronics,Laptop,Laptop Repudiandae,Ranbir Shenoy,East,92329.2,11027.3,11.943458840756769,4
2024-11-25,Kitchen,Cookware Set,Cookware Set A,Ehsaan Mahal,West,188470.8,33416.79,17.730486632412028,4
2024-10-01,Furniture,Bed,Bed Tenetur,Taimur Dewan,West,75329.3,15386.06,20.425067005799864,2
2023-12-31,Furniture,Bed,Bed Soluta,Yasmin Sankar,South,76296.0,8592.07,11.261494704833805,3
2025-04-08,Groceries,Wheat,Wheat Temporibus,Rati Thaker,South,60701.9,10337.93,17.030653076757073,2
2025-09-01,Beauty,Lipstick,Lipstick Voluptate,Stuvan Tiwari,North,87711.6,16777.27,19.127766452783895,3
2024-05-11,Kitchen,Cookware Set,Cookware Set Consequatur,Raghav Yogi,West,185388.0,21047.84,11.353399357024188,4
2024-11-06,Sports,Cricket Bat,Cricket Bat Iure,Abram Sura,West,161862.0,21216.11,13.107529871124784,3
2025-08-29,Groceries,Wheat,Wheat Doloremque,Ishaan Bhatnagar,South,51055.2,10598.53,20.758962848054658,3
2025-09-28,Toys,RC Car,RC Car Tempora,Vidur Hans,West,94797.1,14126.94,14.902291314818703,2
2024-05-26,Books,Comics,Comics Dignissimos,Divij Kamdar,East,193905.4,17820.36,9.190234000703436,4
2024-12-29,Electronics,Laptop,Laptop Voluptatem,Dishani Sane,East,258648.0,33868.65,13.09449522130463,4
2024-03-22,Home Decor,Cushion,Cushion Deserunt,Nitya Chatterjee,South,31776.0,5637.75,17.742163897280967,1
2024-08-07,Clothing,Men's Wear,Men's Wear Voluptates,Zaina Sastry,North,150540.0,31539.13,20.950664275275674,2
2025-08-26,Books,Comics,Comics Debitis,Jhanvi Sidhu,West,65235.8,4736.87,7.261151085753527,4
2025-09-23,Sports,Yoga Mat,Yoga Mat Ipsam,Shray Seth,North,110790.0,8082.14,7.295008574781117,5
2024-01-01,Books,Comics,Comics Nostrum,Ela Wadhwa,South,67362.0,9850.54,14.623289094741843,2
2025-05-21,Clothing,Kids Wear,Kids Wear Ipsam,Nirvaan Ramanathan,South,152484.5,16563.9,10.862677845944999,5
2025-08-09,Furniture,Cabinet,Cabinet Aliquid,Kiara Dani,West,262295.0,43946.95,16.754779923368726,4
2025-06-05,Home Decor,Clock,Clock Excepturi,Riaan Malhotra,North,59604.0,5941.58,9.96842493792363,2
2025-02-27,Beauty,Face Cream,Face Cream Dolorum,Dishani Thaman,East,241165.4,40413.38,16.757536528871885,4
2025-04-01,Toys,Action Figure,Action Figure Qui,Dhanush Thaker,South,2258.0,437.78,19.387953941541188,2
2024-01-20,Furniture,Cabinet,Cabinet Quo,Kavya Sangha,North,150494.0,27592.81,18.334823979693542,2
2024-07-27,Groceries,Oil,Oil Hic,Arhaan Dalal,South,34488.0,6757.01,19.592350962653676,1
2025-03-04,Clothing,Shoes,Shoes Iusto,Nitara Singhal,West,85198.4,11263.07,13.21981398711713,2
2024-04-23,Beauty,Lipstick,Lipstick Atque,Vanya Choudhury,North,111048.0,10218.39,9.2017776096823,3
2025-05-29,Home Decor,Clock,Clock Beatae,Aradhya Atwal,West,103542.4,12563.32,12.13350279692184,4
2024-09-21,Furniture,Sofa,Sofa Ducimus,Kartik Goyal,East,70170.8,17213.64,24.531058502967042,2
2024-08-20,Groceries,Spices,Spices Consectetur,Emir Tak,West,91945.0,10926.62,11.88386535428789,5
2023-11-05,Clothing,Women's Wear,Women's Wear Alias,Raunak Sankar,South,59784.0,12405.11,20.74988291181587,5
2025-03-04,Groceries,Spices,Spices Quam,Yashvi Gade,West,38464.0,7110.4,18.48585690515807,4
2023-10-21,Beauty,Lipstick,Lipstick Amet,Amani Madan,North,71998.2,5443.8,7.5610223588923064,1
2025-03-25,Home Decor,Clock,Clock Repellendus,Raunak Badami,North,187968.0,44491.13,23.669523535921005,4
2024-12-07,Groceries,Oil,Oil Illo,Piya Rout,East,51036.0,4992.62,9.782545654048121,2
2024-05-11,Beauty,Face Cream,Face Cream Voluptatum,Anvi Sehgal,North,156028.5,23506.05,15.06522846787606,5
2023-12-15,Sports,Yoga Mat,Yoga Mat Suscipit,Baiju Goel,West,178709.1,14873.82,8.322922559623432,3
2024-10-14,Books,Textbook,Textbook Totam,Himmat Ratta,South,54603.0,7129.22,13.05646209915206,3
2025-05-18,Books,Non-Fiction,Non-Fiction Rem,Sara Sidhu,East,214153.2,44895.67,20.964276975548344,4
2024-02-02,Sports,Cricket Bat,Cricket Bat Ratione,Drishya Bahl,North,188732.0,29552.34,15.658362121950702,4
2024-03-21,Toys,Doll,Doll Sit,Heer Cheema,West,17904.0,2671.04,14.918677390527257,1
2024-04-14,Books,Fiction,Fiction Accusamus,Siya Ahuja,South,216444.0,15676.05,7.242543105837999,3
2023-12-04,Clothing,Women's Wear,Women's Wear Sequi,Shaan Brahmbhatt,East,271354.5,29546.39,10.888483515106623,5
2025-01-26,Beauty,Foundation,Foundation Excepturi,Stuvan Krish,North,164844.0,38325.73,23.249696682924466,3
2024-12-02,Groceries,Rice,Rice Officia,Sahil Deshpande,South,10131.2,758.31,7.484898136449777,4
2024-05-22,Books,Comics,Comics Nulla,Vanya Sekhon,North,115257.8,13502.63,11.715155069765343,2
2024-05-14,Clothing,Kids Wear,Kids Wear Nostrum,Prerak Sarkar,West,144828.0,19373.73,13.377061065539813,5
2024-09-06,Books,Textbook,Textbook Quae,Trisha Dugar,North,73944.2,14106.37,19.077047287008313,2
2024-02-05,Books,Textbook,Textbook Quo,Rati Karan,East,159723.0,21166.83,13.252211641404182,5
2024-08-15,Books,Biography,Biography Animi,Renee Dhar,West,113681.75,17312.94,15.229304615736474,5
2024-11-17,Groceries,Rice,Rice Doloremque,Krish Subramaniam,North,74632.0,14566.03,19.517137420945442,5
2025-05-16,Clothing,Kids Wear,Kids Wear Iste,Adah D’Alia,West,123054.0,8004.32,6.504721504380191,3
2025-08-29,Beauty,Perfume,Perfume Minus,Rhea Savant,North,51004.8,4226.24,8.28596524248698,3
2024-10-05,Groceries,Wheat,Wheat Ullam,Sahil Srivastava,North,76244.0,17850.18,23.411914380147948,2
2024-07-03,Beauty,Shampoo,Shampoo Voluptatem,Inaaya  Zacharia,North,167598.75,16849.96,10.053750400883061,3
2025-06-18,Kitchen,Cookware Set,Cookware Set Corporis,Elakshi Suresh,South,60692.0,12144.4,20.00988598167798,1
2025-01-27,Sports,Cricket Bat,Cricket Bat Dignissimos,Anahita Halder,West,37181.0,7137.9,19.197708507033163,1
2025-02-08,Home Decor,Cushion,Cushion Velit,Miraya Trivedi,East,92229.25,5253.64,5.6962839879973,5
2024-12-29,Toys,Puzzle,Puzzle Hic,Anya Sagar,East,76060.8,7298.68,9.59584963608061,2
2024-01-02,Beauty,Shampoo,Shampoo Vero,Arhaan Bhatnagar,West,6543.0,424.27,6.484334403178969,1
2024-06-02,Beauty,Perfume,Perfume Itaque,Fateh Khanna,North,236048.0,19600.82,8.303743306446146,4
2024-11-26,Toys,RC Car,RC Car Exercitationem,Yuvraj  Madan,North,45434.2,9134.44,20.104766893661605,4
2024-09-11,Kitchen,Refrigerator,Refrigerator Aliquam,Kartik Bedi,West,116678.4,14084.13,12.070897441171631,3
2025-04-06,Books,Fiction,Fiction Eaque,Indranil Handa,West,26132.0,2268.91,8.68249655594673,1
2024-05-03,Home Decor,Lamp,Lamp Veritatis,Zaina Kadakia,West,277794.0,35313.13,12.711984420109864,5
2024-08-17,Books,Biography,Biography Repellat,Vardaniya Sethi,East,33091.2,2875.01,8.68814065370854,3
2024-10-28,Furniture,Chair,Chair Vero,Siya Hora,North,9863.4,1198.77,12.153719812640672,4
2025-01-23,Clothing,Accessories,Accessories Eligendi,Shlok Bajwa,West,25789.5,5686.13,22.04823668547277,1
2025-06-01,Toys,Doll,Doll Dignissimos,Siya Chad,South,26825.6,6020.63,22.44359865203388,2
2025-01-20,Furniture,Bed,Bed Tenetur,Vardaniya Master,North,299560.0,30319.01,10.121181065562824,4
2024-12-30,Furniture,Sofa,Sofa Tempora,Stuvan Apte,North,333200.0,72215.26,21.673247298919566,5
2024-02-26,Toys,Doll,Doll Quae,Ranbir Kara,North,152312.55,8913.05,5.851815887791256,3
2023-10-24,Kitchen,Refrigerator,Refrigerator Quae,Yashvi Sankaran,South,86930.7,4380.43,5.038990828326472,2
2025-07-24,Sports,Cricket Bat,Cricket Bat Inventore,Tushar Goel,East,142989.0,29454.77,20.59932582226605,3
2024-10-26,Kitchen,Juicer,Juicer Commodi,Taimur Mann,South,111584.0,12090.26,10.835119730427301,2
2024-07-24,Sports,Yoga Mat,Yoga Mat Repellat,Kiaan Wable,South,22307.9,2350.07,10.534698470048728,1
2023-10-25,Home Decor,Cushion,Cushion Et,Jiya Vyas,North,94970.0,12609.38,13.277224386648415,2
2024-07-03,Sports,Yoga Mat,Yoga Mat Rerum,Abram Chaudhary,North,24437.6,1504.09,6.154818803810522,1
2024-11-13,Sports,Dumbbells,Dumbbells Cumque,Yakshit Singh,South,237888.0,55089.14,23.157595170836696,3
2025-04-11,Toys,Puzzle,Puzzle Laborum,Mannat Sandal,East,140291.2,15960.84,11.376935973175794,4
2024-07-11,Books,Biography,Biography Doloribus,Jayan Walla,North,244248.0,35178.03,14.402586715141986,5
2024-12-18,Furniture,Chair,Chair Dolor,Azad Issac,East,34729.2,2648.1,7.624995680867973,1
2025-07-31,Furniture,Bed,Bed Praesentium,Uthkarsh Bahl,West,26036.0,4611.76,17.713012751574745,2
